gene_id,male_mean,female_mean,difference,p_value,p_adj,gene_symbol,gene_title,gene_type
29099,0.74928296,0.6375319,0.11175108,0.18250663378428256,0.2527172617424054,COMMD9,COMM domain containing 9,protein-coding
291,2.1501667,1.5966401,0.55352664,0.00011557021659751781,0.00037974063113042157,SLC25A4,solute carrier family 25 member 4,protein-coding
29100,0.19525713,-0.026070109,0.22132723,8.230261917383453e-10,7.92058305366926e-09,TMEM208,transmembrane protein 208,protein-coding
29102,-0.02127494,-0.23665863,0.2153837,0.0001405869170825617,0.0004532310444021497,DROSHA,drosha ribonuclease III,protein-coding
29103,-0.1242051,-0.26326206,0.13905697,0.0003558342381155045,0.0010380322970865925,DNAJC15,DnaJ heat shock protein family (Hsp40) member C15,protein-coding
29104,-0.31301588,-0.32172164,0.008705765,0.9583889628012432,0.9695011181813797,N6AMT1,N-6 adenine-specific DNA methyltransferase 1,protein-coding
29105,0.37430495,0.31535324,0.058951706,0.05341305016816053,0.0879362071906311,CFAP20,cilia and flagella associated protein 20,protein-coding
29106,0.4740007,0.41576764,0.058233052,0.22536776990648488,0.3015339556552144,SCG3,secretogranin III,protein-coding
29107,-0.9449047,-0.87887615,-0.066028535,0.0032106279267458478,0.007351381775200438,NXT1,nuclear transport factor 2 like export factor 1,protein-coding
29108,-0.11470867,-0.25791222,0.14320356,8.569740622482141e-06,3.577641801353194e-05,PYCARD,PYD and CARD domain containing,protein-coding
29109,0.31760353,0.34035996,-0.022756428,0.39619657749688364,0.48445858037904993,FHOD1,formin homology 2 domain containing 1,protein-coding
2911,-0.47310686,-0.14293975,-0.3301671,2.712307518873481e-16,8.869317531212805e-15,GRM1,glutamate metabotropic receptor 1,protein-coding
29110,0.24957363,-0.19428477,0.44385839,1.5761417253627685e-24,1.9238292267596249e-22,TBK1,TANK binding kinase 1,protein-coding
29113,-0.42121664,-0.49732733,0.07611069,0.007633312624209756,0.015885124583264326,C6orf15,chromosome 6 open reading frame 15,protein-coding
29114,0.6141978,0.65335715,-0.039159358,0.0420274719903469,0.07147395153772887,TAGLN3,transgelin 3,protein-coding
29115,-0.31719005,-0.4938056,0.17661554,0.0020707960814603647,0.004979281079041033,SAP30BP,SAP30 binding protein,protein-coding
29116,0.6047601,0.27930412,0.325456,1.0268521267037909e-10,1.1797794052194162e-09,MYLIP,myosin regulatory light chain interacting protein,protein-coding
29117,-0.51901287,-0.72969556,0.21068269,0.00017560451572339495,0.0005529635938283558,BRD7,bromodomain containing 7,protein-coding
29118,0.48417053,0.61067164,-0.12650111,0.0011518062887387417,0.002948394503233224,DDX25,DEAD-box helicase 25,protein-coding
29119,-0.015209334,0.12830654,-0.14351587,0.0008278717510650691,0.002199095657644941,CTNNA3,catenin alpha 3,protein-coding
2912,0.23042835,0.19396125,0.036467105,0.14281842430453942,0.20489532582641243,GRM2,glutamate metabotropic receptor 2,protein-coding
29121,-0.15827759,-0.15652202,-0.0017555654,0.8740003934418437,0.905400842760638,CLEC2D,C-type lectin domain family 2 member D,protein-coding
29122,0.73500633,0.6648848,0.07012153,0.04503531756819638,0.07601251300393277,PRSS50,serine protease 50,protein-coding
29123,0.56539667,0.45644036,0.10895631,0.004428888750876019,0.009783074811109042,ANKRD11,ankyrin repeat domain 11,protein-coding
29124,0.1484905,0.12235362,0.026136883,0.20227341592724624,0.2749919134926215,LGALS13,galectin 13,protein-coding
29125,0.23500276,0.0036714699,0.23133129,8.886131739136686e-10,8.492111013959462e-09,C11orf21,chromosome 11 open reading frame 21,protein-coding
29127,-0.6061323,-0.94757485,0.34144253,0.0004671261193791189,0.0013195991750013238,RACGAP1,Rac GTPase activating protein 1,protein-coding
2913,0.68526745,0.8827897,-0.19752222,0.0006477848547002284,0.001764058248010695,GRM3,glutamate metabotropic receptor 3,protein-coding
2914,0.14434835,0.121921465,0.022426888,0.3281698511417872,0.4139224396230768,GRM4,glutamate metabotropic receptor 4,protein-coding
2915,-0.03585619,0.057291728,-0.09314792,0.05138835174573707,0.08508133230210134,GRM5,glutamate metabotropic receptor 5,protein-coding
2916,0.49708986,0.3651941,0.13189575,0.0032111608419414634,0.007351381775200438,GRM6,glutamate metabotropic receptor 6,protein-coding
2917,0.19641817,0.23775692,-0.041338757,0.24492326913939977,0.3236936172759992,GRM7,glutamate metabotropic receptor 7,protein-coding
2918,-0.35238996,-0.38300484,0.030614883,0.3716994353007739,0.4586897535923864,GRM8,glutamate metabotropic receptor 8,protein-coding
2919,0.0040112673,0.15762621,-0.15361494,4.818441893059492e-05,0.00017133473221124146,CXCL1,C-X-C motif chemokine ligand 1,protein-coding
292,0.33892217,0.076862365,0.2620598,2.9050697284970034e-13,5.518289616781365e-12,SLC25A5,solute carrier family 25 member 5,protein-coding
2920,0.14752673,0.16798,-0.020453274,0.07174124331685995,0.11373791764535102,CXCL2,C-X-C motif chemokine ligand 2,protein-coding
2921,-0.0057663447,-0.05004316,0.044276815,0.5036005460530544,0.5894225322075434,CXCL3,C-X-C motif chemokine ligand 3,protein-coding
2922,0.48258024,0.28742185,0.19515839,1.4181574548646176e-06,7.041097504458722e-06,GRP,gastrin releasing peptide,protein-coding
2923,-0.87674344,-0.5336242,-0.34311926,2.092658494259494e-13,4.108008585546344e-12,PDIA3,protein disulfide isomerase family A member 3,protein-coding
2925,0.62131864,0.5912903,0.030028343,0.5933979339280129,0.6736306300883256,GRPR,gastrin releasing peptide receptor,protein-coding
2926,-0.45549068,-0.28113282,-0.17435786,0.00011383961151403354,0.0003751442744573658,GRSF1,G-rich RNA sequence binding factor 1,protein-coding
2928,0.19704029,0.21122377,-0.014183477,0.9112721573433233,0.9343742346231021,GSC2,goosecoid homeobox 2,protein-coding
293,-1.3108196,-1.2343221,-0.076497555,0.6240262714970358,0.7015956110365215,SLC25A6,solute carrier family 25 member 6,protein-coding
2931,-0.29627615,0.016439226,-0.31271538,2.986368903438499e-17,1.1613866196085115e-15,GSK3A,glycogen synthase kinase 3 alpha,protein-coding
2932,0.77854323,0.5940065,0.18453676,0.0007144276381310025,0.0019238671740670595,GSK3B,glycogen synthase kinase 3 beta,protein-coding
2934,0.33871353,0.55800915,-0.21929562,4.935451158545888e-06,2.173784990444934e-05,GSN,gelsolin,protein-coding
2935,-0.1014451,-0.23797204,0.13652694,0.00016463136247592549,0.0005217417574815449,GSPT1,G1 to S phase transition 1,protein-coding
2936,0.005624267,0.33403417,-0.3284099,2.2194699291999923e-15,6.162528217832771e-14,GSR,glutathione-disulfide reductase,protein-coding
2937,-0.51242065,-0.31181282,-0.20060784,4.3999155639618926e-08,2.986903032627875e-07,GSS,glutathione synthetase,protein-coding
2938,0.47949022,0.7680516,-0.2885614,4.3171588291671175e-08,2.9404383450813384e-07,GSTA1,glutathione S-transferase alpha 1,protein-coding
2940,0.80763716,0.854162,-0.046524823,0.8307163040135194,0.8731830569888964,GSTA3,glutathione S-transferase alpha 3,protein-coding
2941,0.4373109,1.1645932,-0.7272823,2.5729052932946206e-48,1.0572925485245361e-44,GSTA4,glutathione S-transferase alpha 4,protein-coding
2944,0.24734901,0.09384602,0.15350299,0.006219371815247266,0.01323535572904683,GSTM1,glutathione S-transferase mu 1,protein-coding
2946,0.5495905,0.23698692,0.3126036,4.084775388941321e-07,2.2892846745598764e-06,GSTM2,glutathione S-transferase mu 2,protein-coding
2947,0.4345607,0.552658,-0.118097335,0.22718953441547773,0.30360895179122055,GSTM3,glutathione S-transferase mu 3,protein-coding
2948,1.1519672,1.3019593,-0.14999211,0.016425441717334007,0.031297194048113396,GSTM4,glutathione S-transferase mu 4,protein-coding
2949,-0.028880233,-0.2638627,0.23498246,6.212152500087438e-08,4.0692569618001023e-07,GSTM5,glutathione S-transferase mu 5,protein-coding
2950,0.42953286,0.3043767,0.12515616,0.000635397717727885,0.0017345400939214716,GSTP1,glutathione S-transferase pi 1,protein-coding
2952,-0.842616,-0.53352386,-0.30909216,4.221231608969878e-07,2.362203507734029e-06,GSTT1,glutathione S-transferase theta 1,protein-coding
2953,0.592268,0.34135836,0.25090963,6.722194088404369e-06,2.86553280504319e-05,GSTT2,glutathione S-transferase theta 2 (gene/pseudogene),protein-coding
2954,-0.8846121,-0.7957537,-0.088858366,0.9874890004552044,0.9903810931997852,GSTZ1,glutathione S-transferase zeta 1,protein-coding
2956,-0.75694454,-0.65549475,-0.10144979,0.04102445773791923,0.06995152351218095,MSH6,mutS homolog 6,protein-coding
2957,0.1525925,0.3084312,-0.15583871,9.347168122335585e-06,3.8707386164646654e-05,GTF2A1,general transcription factor IIA subunit 1,protein-coding
2958,0.94815934,0.7350922,0.21306711,0.004236814884382578,0.009392457093089088,GTF2A2,general transcription factor IIA subunit 2,protein-coding
2959,1.4489655,0.95252424,0.4964413,1.9111666569295972e-15,5.379192362243852e-14,GTF2B,general transcription factor IIB,protein-coding
2960,0.60564226,0.5777509,0.027891338,0.1752560058731777,0.244158214533228,GTF2E1,general transcription factor IIE subunit 1,protein-coding
2961,1.0563492,0.8182551,0.23809403,7.127160347728716e-05,0.00024590997135964066,GTF2E2,general transcription factor IIE subunit 2,protein-coding
2962,0.61181134,0.6549633,-0.043151975,0.5704703237506576,0.653257762187247,GTF2F1,general transcription factor IIF subunit 1,protein-coding
2963,0.02237814,0.16703613,-0.144658,8.775851857076136e-05,0.0002967325882996012,GTF2F2,general transcription factor IIF subunit 2,protein-coding
2965,0.33599883,-0.017700585,0.35369942,8.361620292750244e-20,5.077933742316503e-18,GTF2H1,general transcription factor IIH subunit 1,protein-coding
2967,-0.08471155,-0.2628285,0.17811695,3.554885157305601e-08,2.4648270089574493e-07,GTF2H3,general transcription factor IIH subunit 3,protein-coding
2968,0.36710775,0.06300515,0.3041026,2.209961321176304e-11,2.8916551931284596e-10,GTF2H4,general transcription factor IIH subunit 4,protein-coding
2969,-0.9842144,-0.8979427,-0.0862717,0.03763319196332412,0.06487791784699479,GTF2I,general transcription factor IIi,protein-coding
2971,-1.4705915,-1.0255871,-0.44500446,8.358891107270899e-10,8.013095612008991e-09,GTF3A,general transcription factor IIIA,protein-coding
2972,-0.07417309,-0.10597796,0.031804867,0.013959694583168326,0.02713577969430765,BRF1,BRF1 RNA polymerase III transcription initiation factor subunit,protein-coding
2974,0.04815093,0.17816597,-0.13001505,0.0005463881927742583,0.0015113021405701271,GUCY1B2,guanylate cyclase 1 soluble subunit beta 2 (pseudogene),pseudo
2975,0.74817204,0.65045905,0.09771299,0.03200908849943884,0.056461302478334814,GTF3C1,general transcription factor IIIC subunit 1,protein-coding
2976,-0.9387691,-0.8715005,-0.06726861,0.02694366715079572,0.04847658036120981,GTF3C2,general transcription factor IIIC subunit 2,protein-coding
29760,0.28129572,0.10173921,0.1795565,1.924646834195658e-09,1.7216867947810064e-08,BLNK,B cell linker,protein-coding
29761,0.15947193,0.20763673,-0.0481648,0.29172838735965256,0.3755275722428523,USP25,ubiquitin specific peptidase 25,protein-coding
29763,-0.22611819,-0.022348903,-0.2037693,0.002498461455894296,0.005889298819935923,PACSIN3,protein kinase C and casein kinase substrate in neurons 3,protein-coding
29766,-0.25344908,-0.32161245,0.068163365,0.03370477046309788,0.05903669604518935,TMOD3,tropomodulin 3,protein-coding
29767,0.3209046,0.25687528,0.064029336,0.03505029020758057,0.0610052206238957,TMOD2,tropomodulin 2,protein-coding
2977,0.5569351,0.4422651,0.11466998,0.011724509243382263,0.023320385600583502,GUCY1A2,guanylate cyclase 1 soluble subunit alpha 2,protein-coding
29774,0.4022922,0.23944145,0.16285074,1.0150366070673873e-06,5.207395460643675e-06,POM121L9P,"POM121 transmembrane nucleoporin like 9, pseudogene",pseudo
29775,0.4103398,0.0800735,0.3302663,4.496895685326751e-12,6.804641381955011e-11,CARD10,caspase recruitment domain family member 10,protein-coding
29777,-0.70921093,-0.8018142,0.092603266,0.1420920411816022,0.20406694823937466,ABT1,activator of basal transcription 1,protein-coding
2978,0.5224608,0.4665666,0.055894226,0.024406109734373405,0.04444291296977183,GUCA1A,guanylate cyclase activator 1A,protein-coding
29780,-1.4854364,-1.3546944,-0.13074207,0.01830885716418946,0.03451247570644153,PARVB,parvin beta,protein-coding
29781,0.19405362,0.037293438,0.15676019,4.902933090423049e-06,2.1610067622000482e-05,NCAPH2,non-SMC condensin II complex subunit H2,protein-coding
29789,-0.12558301,0.035971984,-0.16155499,0.0015080786203414426,0.003753602509906987,OLA1,Obg like ATPase 1,protein-coding
2979,0.14979962,0.17074919,-0.020949572,0.5676321410958698,0.6506526299795334,GUCA1B,guanylate cyclase activator 1B,protein-coding
29796,-0.53879,-0.34628683,-0.19250315,3.490458944519677e-07,1.9793182092014064e-06,UQCR10,"ubiquinol-cytochrome c reductase, complex III subunit X",protein-coding
29798,0.6123354,0.49393296,0.11840242,0.0004027112007045151,0.00115887574283036,C2orf27A,chromosome 2 open reading frame 27A,protein-coding
29799,0.893168,0.90919524,-0.016027272,0.5792358923795919,0.6611215106631017,YPEL1,yippee like 1,protein-coding
2980,0.4697158,0.45074794,0.018967867,0.6991050380347252,0.7664354743345569,GUCA2A,guanylate cyclase activator 2A,protein-coding
29802,-0.20045833,-0.019558843,-0.18089949,0.00016316541353669805,0.0005176282084612489,VPREB3,V-set pre-B cell surrogate light chain 3,protein-coding
29803,-1.4166659,-1.2780917,-0.13857424,0.22463216209428571,0.3008109161740554,REPIN1,replication initiator 1,protein-coding
2981,0.35497606,0.34849352,0.0064825416,0.5254387264215601,0.6095999077098619,GUCA2B,guanylate cyclase activator 2B,protein-coding
2982,-0.3918649,-0.20409721,-0.18776768,0.00477119016608289,0.010432641427362516,GUCY1A1,guanylate cyclase 1 soluble subunit alpha 1,protein-coding
2983,-0.38121125,-0.1487232,-0.23248805,1.1771639888512907e-08,8.930509325882284e-08,GUCY1B1,guanylate cyclase 1 soluble subunit beta 1,protein-coding
2984,0.37310842,0.2561312,0.116977215,0.004908102693967001,0.010699750665114976,GUCY2C,guanylate cyclase 2C,protein-coding
29842,-0.28096083,-0.4702077,0.18924686,7.405228139177932e-07,3.9180966738105384e-06,TFCP2L1,transcription factor CP2 like 1,protein-coding
29844,-0.3368363,-0.2238086,-0.11302771,0.0012013128665458476,0.0030630372324254827,TFPT,TCF3 fusion partner,protein-coding
29851,-0.2615426,-0.19795051,-0.06359208,0.6259097787903097,0.7029847928952572,ICOS,inducible T cell costimulator,protein-coding
29855,1.0178795,0.7309002,0.28697926,2.3732553295323634e-06,1.1205473650890455e-05,UBN1,ubinuclein 1,protein-coding
2986,0.2640998,0.18841648,0.075683326,0.03162676546528714,0.05585084725054576,GUCY2F,"guanylate cyclase 2F, retinal",protein-coding
2987,1.099197,1.1217055,-0.022508502,0.9778057008374523,0.9837908006140629,GUK1,guanylate kinase 1,protein-coding
29880,-1.5738941,-1.1901405,-0.38375366,7.973894373815087e-09,6.297384358769531e-08,ALG5,ALG5 dolichyl-phosphate beta-glucosyltransferase,protein-coding
29881,0.044592932,0.34696972,-0.3023768,1.6557535346493642e-11,2.2381721025391846e-10,NPC1L1,NPC1 like intracellular cholesterol transporter 1,protein-coding
29882,0.41838682,0.24643216,0.17195466,0.0011230348946811098,0.0028831266517344275,ANAPC2,anaphase promoting complex subunit 2,protein-coding
29883,0.024869997,-0.24058135,0.26545134,2.279404163553509e-09,2.0086129040949004e-08,CNOT7,CCR4-NOT transcription complex subunit 7,protein-coding
29887,-0.17955169,-0.12012858,-0.05942311,0.028646938045221223,0.05117511262447286,SNX10,sorting nexin 10,protein-coding
29888,-0.42359573,-0.34279865,-0.080797076,0.03271437488960996,0.05756081485606068,STRN4,striatin 4,protein-coding
29889,0.058764856,-0.093242586,0.15200745,3.64750918876357e-06,1.6598927013317565e-05,GNL2,G protein nucleolar 2,protein-coding
29890,-0.5881483,-0.63178396,0.043635666,0.1285523865223143,0.18766060639989232,RBM15B,RNA binding motif protein 15B,protein-coding
29893,0.26150787,-0.08675546,0.34826332,4.674439641760237e-16,1.4663229492015317e-14,PSMC3IP,PSMC3 interacting protein,protein-coding
29894,-0.18183516,-0.21786197,0.036026806,0.41422475870113984,0.5024166494753691,CPSF1,cleavage and polyadenylation specific factor 1,protein-coding
29895,-0.1503138,0.05882721,-0.209141,5.91297766693274e-08,3.8918947505577586e-07,MYLPF,"myosin light chain, phosphorylatable, fast skeletal muscle",protein-coding
29896,-0.84883916,-0.69143486,-0.1574043,0.000523784304304584,0.001458597903103785,TRA2A,transformer 2 alpha homolog,protein-coding
29899,-0.1255248,-0.20875126,0.08322646,0.08665880441295164,0.1339934454788496,GPSM2,G protein signaling modulator 2,protein-coding
2990,-0.30439585,-0.3254769,0.02108106,0.988737976241556,0.9908276516912617,GUSB,glucuronidase beta,protein-coding
29901,-0.404921,-0.09214672,-0.31277427,1.647580394739101e-13,3.291956419180492e-12,SAC3D1,SAC3 domain containing 1,protein-coding
29902,-1.0960685,-0.60859835,-0.48747015,5.282944434330848e-21,3.8537360347000407e-19,FAM216A,family with sequence similarity 216 member A,protein-coding
29903,0.09714954,0.43339056,-0.336241,4.328951624343518e-12,6.580433492590245e-11,CCDC106,coiled-coil domain containing 106,protein-coding
29906,0.27992082,0.338258,-0.05833718,0.08420049798373302,0.13074993565228124,ST8SIA5,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",protein-coding
29909,-0.5523033,-0.4801659,-0.072137415,0.2997770679980102,0.3838441726505473,GPR171,G protein-coupled receptor 171,protein-coding
29911,0.86554474,1.0203606,-0.15481585,0.5043376090206979,0.5901731413390758,HOOK2,hook microtubule tethering protein 2,protein-coding
29914,-1.011354,-0.8910438,-0.12031019,0.005905632121963487,0.01263749918409406,UBIAD1,UbiA prenyltransferase domain containing 1,protein-coding
